,name,duration,rating,review,sentimen
1246,Elvina Damayanti,4 years ago,1 star,tempat sejarah penting mataram milik sejarah kaya sayang sekali pandu sangat buruk tur pandu tampak serta pintu masuk pandu beri pilih tur kraton ajak,0
1247,Michelle Lupita,4 years ago,1 star,cukup awat kondisi buruk banyak lihat rasa museum galeri datang rumah sejarah leluhur sultan tradisi butuh desak renovasi,1
1248,Jaka Sudiawan,4 years ago,1 star,sini tutup rehabilitasi nilai pandu wisata luar sangat kasar ramah tahu guna layan,1
1249,qian novel,3 years ago,1 star,apa lihat benar bagi kecil kraton mana temu museum awat baik cukup informatif saran sewa pandu sini,1
1250,Bayu Utomo,a year ago,1 star,sangat kecewa akses kendara sekarang sangat batas paksa banyak turis jalan jalan panas perhati atraksi lebih baik lalu gerbang m pintu masuk paling dekat pusat kota,0
1251,Ariani Sudarto,5 years ago,1 star,tempat awat baik foto sejarah tarik,1
1252,Murdi Sudarti,5 years ago,1 star,banyak museum keren kawasan kraton lebih baik guna pandu jelas lebih banyak sejarah koleksi masing masing museum,0
1253,ali StenLy,3 years ago,1 star,cukup keren rasa bagi inti kraton akses unjung sulit lihat detail bagi lebih tarik tempat,0
1254,jujuk agus,4 years ago,1 star,tempat bagus banyak laku sini,1
1255,ali alnahdi,3 years ago,1 star,jenis struktur eksponen butuh perhati tahu sejarah bangsawan belum sulit paham bagi museum sendiri,0
1256,Saifa Sella,3 years ago,1 star,betapa ajaib diri sekian lama unjung,0
1257,GALANG JR,6 years ago,1 star,layak kunjung lama menit beberapa arsitektur bagus banyak artefak lihat pelihara lebih baik,1
1258,Muhammad SYAFI'I,4 years ago,1 star,waspada scammer tiba kraton tipu pura pura jadi pandu,0
1259,fadholi kushendarto,2 years ago,1 star,tempat sejarah yogyakarta tempat bagus paham sejarah tradisi budaya indonesia,1
1260,Ayu Putri,5 years ago,1 star,pernah museum belum mungkin anggap museum tarik kalau kumpul bangun jongkok kesan penuh artefak biasa biasa mungkin layak kunjung benar benar bosan,0
1261,diajeng pinky,4 years ago,1 star,kraton kraton buat lebih banyak jadi tempat pusat ajar lestari budaya tradisi jawa raja jawa mulai bersih terlalu banyak debu kotor area pamer tentu,0
1262,Elvran Aja,3 years ago,1 star,tiket masuk murah lancong internasional kidr relatif banding sisi turis indonesia cukup sibuk remaja coba beri makan cerita instagram,1
1263,Maktufah Daffa,4 years ago,1 star,tahu sejarah raja jawa ini tempat tuju,0
1264,FBC Channel,a year ago,1 star,tempat indah sejarah baik perintah lebih giat atur kelola parkir unjung,1
1265,Varani Parjilah,5 years ago,1 star,kraton yogyakarta bukan lewat jalan kota kraton milik terlalu banyak koleksi barang antik arsitektur kompleks sendiri rata rata borobudur prambanan jadi pilih pertama goto ullen sentalu tur pandu bahasa inggris lintas sejarah yogyakarta,0
1266,PAI 17 M. Syaiful (Smkn 4 Metro),3 years ago,1 star,kraton bagus milik banyak barang cerita sejarah jajah sejarah budaya yogyakarta tiket masuk sangat murah bagus,1
1267,Shuro Hyundai,3 years ago,1 star,tempat bagus ajar sejarah budaya keluarga raja yogyakarta padahal kalau kamu sedang cari tempat senang senang momen instagram,1
1268,SANNUR B MALAU,4 months ago,1 star,tempat relevansi sejarah buat tarik pikir pikir jadi masalah lewat prambanan borobudur perlu laku,0
1269,Terminal Vivo,4 years ago,1 star,opsi habis waktu yogyakarta temu arsitektur maupun pamer foto objek hari hari sultan sangat tarik,0
1270,Hutomo Uta,4 years ago,1 star,tentu lihat daya tarik bagi besar wisatawan seluruh kompleks butuh awat bersih lebih baik,1
1271,sainab andaruna,4 years ago,1 star,banyak info bahasa inggris orang anggar batas mampu dapat pandu senang lihat struktur barang barang pribadi bangsawan,0
1272,tutik mulyaningsih,4 years ago,1 star,tarik sedikit lelah koleksi hadiah negara bangun bangun kenang pimpin sultan masa lalu,0
1273,Dhiyara Kartika,3 years ago,1 star,laju kerja cukup lambat,0
1274,agus wahyu hidayat,4 years ago,1 star,kraton tempat sangat indah sangat butuh awat butuh akses kursi roda kereta dorong bayi,1
1275,Sravani V,5 years ago,1 star,macet selamat tiba go jek dorong ambil go jek becak pergi,0
1276,Sergio Calabuig Domenech,3 years ago,1 star,tempat layak habis tengah jam waktu kata tempat kunjung yogyakarta milik waktu luang pergi sini,0
1277,tikno tikno,5 years ago,1 star,tempat kraton utama tutup,0
1278,Chennel Jokopur,4 years ago,1 star,meski kraton tempat bagus ajar sejarah lihat barang barang antik mahal kraton butuh awat lebih baik restorasi lukis bersih,0
1279,Joyo HM Asrofi,2 weeks ago,1 star,tunjuk gamelan sedang langsung pergi sangat bagus kraton sendiri sedikit kecewa informasi bahasa inggris sangat kurang,1
1280,LAB Microteching,3 years ago,1 star,banyak lihat murah masuk layak jalan,1
1281,Bowo Ickank,5 years ago,1 star,bukan sejarah kuno hebat umur hampir beberapa ratus tahun tempat bagus tahu sejarah yogyakarta bukan,1
1282,Sugi Bagong,4 years ago,1 star,banyak lihat lebih baik susur jalan kanan unjung kraton bagi musik live lebih banyak aktivitas nikmat tetap sangat murah orang barat harap bantu pelihara kraton,1
1283,Yuni Holifah578,4 years ago,1 star,tempat bosan pikir,0
1284,matchless zundap,5 years ago,1 star,tempat bagus kurang informasi bagi jadi turis sepenuh erti pandu wisata,1
1285,Muhammad Jaelani,4 years ago,1 star,harap banyak banyak lebih buruk unjung kraton lama bulan ramadhan hampir giat musik gamelan live sedia sayang sekali,0
1286,Asoka Narotama,5 years ago,1 star,sejarah biaya masuk ramai panas kamar kecil bersih sedia,0
1287,Yulia Bima gg no nub,4 years ago,1 star,buka jam sore daerah cukup ramai menit jalan kaki malioboro,0
1288,ATI NORAWATI,4 years ago,1 star,baik baik perlu banyak bersih awat laku debu mana mana,1
1289,eko hartono,5 years ago,1 star,layak kunjung dekat,0
1290,Ella Pratiwi,3 years ago,1 star,waktu salah datang cuaca panas ramai kraton lebih bagus solo,0
1291,sri rejeki,4 years ago,1 star,rekomendasi pandu wisata sangat bosan jalan sendiri,0
1292,曾国星,5 years ago,1 star,sewa pandu jelas apa arti semua sana paham semua,0
1293,Manggih Purnomo,6 years ago,1 star,layak kunjung tarik sejarah milik sedikit imajinasi,0
1294,Ys Oh,3 weeks ago,1 star,banyak lihat sini baik beberapa tunjuk budaya pribadi terlalu nikmat,0
1295,Rafli Aditya,59 minutes ago,1 star,sangat besar milik banyak koleksi informasi bagus,1
1296,Maksimova Maria,4 years ago,1 star,dekat malioboro bawa aksesoris pantai kena pakai pantai,0
1297,Divia Ma,4 years ago,1 star,tempat budaya nyaman terlalu kuno,0
1298,Student Cooks Practical,5 years ago,1 star,tarik punya waktu lewat,0
1299,Basrul Ali Inseminator,8 months ago,1 star,apa apa bagi besar tempat keren blokir,0
1300,Aziz Muslim,4 years ago,1 star,arsitektur bagus cukup informasi tentang sultan,1
1301,dokter Piknik,4 years ago,1 star,beberapa orang suka sejarah rasa bosan,0
1302,tugiyanto,4 years ago,1 star,sangat sayang banyak lihat terlalu bersih,1
1303,Seviana R.p,5 months ago,1 star,tempat tarik lihat tarik arsitektur,0
1304,Wahyu Setyanto,4 years ago,1 star,selesai kraton paling sejarah yogyakarta,0
1305,Rossa Amalia Abrianti,4 years ago,1 star,kecewa beberapa halaman cantik istimewa,0
1306,Linh Tran Tu,5 years ago,1 star,tempat sendiri bangun lebih bagus interior,1
1307,lidya kristiani,3 years ago,1 star,lihat kraton jogya kenal sultan upacara,0
1308,Vivi Deha,4 years ago,1 star,sedikit kecewa orang beri tahu as ada pintu masuk peras,0
1309,꧁༺Vιтσмαи༻꧂ FF,4 years ago,1 star,kraton sejarah tua sayang tempat butuh renovasi besar besar,0
1310,M Bakin Hermawan,4 years ago,1 star,cepat harap mungkin tempat kota besar,0
1311,Lutfi Ali,3 years ago,1 star,kraton sejarah yogyakarta bagus istimewa,1
1312,andi nuriati,4 years ago,1 star,bosan hari biasa harap lihat sultan hamengkubuwono,0
1313,agung prabowo,4 years ago,1 star,tempat bagus jebak tengah hujan,1
1314,Saadatun nadiroh,3 years ago,1 star,jujur cukup kecewa rasa banyak lihat,0
1315,Alexa Quin,4 years ago,1 star,buah kraton harap lebih awat baik,1
1316,Sitirahma setiawati,4 years ago,1 star,sebut museum lihat banyak sini,0
1317,Fadhil Rafii,7 years ago,1 star,selalu pergi lihat kraton kagum,0
1318,Kowokkowok Jajah,5 years ago,1 star,masuk jam buka,0
1319,Hadi Setiadjed,5 years ago,1 star,pergi satu tengah kraton tengah sangat bosan,0
1320,tian 8B,4 years ago,1 star,tempat skala atas legendaris awat baik,1
1321,Suyanto Yanto,4 years ago,1 star,apa apa lihat kilas sejarah jogja,0
1322,Arriva Hardian,2 years ago,1 star,sayang beberapa bagi gedung private,0
1323,Wksjjssj Sushsh,4 years ago,1 star,tempat bagus suka sejarah,1
1324,Raswanto Wawan,5 years ago,1 star,baik kenal budaya sejarah indonesia,0
1325,Joko Suranto,5 years ago,1 star,rumah sultan yogyakarta,0
1326,DEATH SHOT GAMING,5 years ago,1 star,banyak lihat oke,0
1327,Fiyant Comunity,4 years ago,1 star,masuk kraton kamar raja,0
1328,Qonita Syahira,5 years ago,1 star,tempat bagus lihat tahu lebih banyak jogja,1
1329,Rifqi the most,4 years ago,1 star,tempat simpan kisah penting yogyakarta,0
1330,Jack Saputra,4 years ago,1 star,tempat baik mulai jalan yogya,0
1331,Carmen Taberne,4 years ago,1 star,lihat ig brigita larasat,0
1332,karunia fathonatin nisa,4 years ago,1 star,lumayan terlalu bagus,1
1333,Wahyudi Wahyu,2 months ago,1 star,miris lihat pusaka raja,0
1334,Nanang Krismanto,5 years ago,1 star,tempat banyak informasi bahasa indonesia,0
1335,Zainal Rifai,4 years ago,1 star,boneka cantik sedikit,0
1336,Eneng Qonaah,5 years ago,1 star,info jelas tarik kunjung,0
1337,Abdul Ghofur,4 years ago,1 star,apa apa terlalu bagus,1
1338,Sagi Anggodo,4 years ago,1 star,tempat bagus pelihara minimum,1
1339,Dira Hildayani,4 years ago,1 star,tempat vintage luar biasa,0
1340,Nony Y,3 years ago,1 star,fasilitas besar lengkap,0
1341,ivelina slavcheva,4 years ago,1 star,suka tari musik,0
1342,Meena Murugan,6 years ago,2 stars,sedikit bosan tua,0
1343,emanuel bao,9 months ago,2 stars,alam luar biasa,0
1344,Aparna Ghosh,4 years ago,2 stars,kurang deskripsi bahasa inggris,0
1345,Olivier Guilluy,5 years ago,2 stars,wow luar biasa,0
1346,Nick Potten,4 years ago,2 stars,terima kasih duga,0
1347,Arty Wake,4 years ago,2 stars,tempat lebih tetap lapar pose luar kunjung interior tutup tunjuk hari hari sabtu perhati tutup hari senin laku bersih,1
1348,Mario,3 years ago,2 stars,harga tiket masuk harga parkir motor budaya yogyakarta,0
1349,Aftab Moosa,5 years ago,2 stars,tempat unik kunjung yogyakarta untung tepat tunjuk tari benar benar luar biasa,0
1350,yarden keynan,4 years ago,2 stars,iring musik padu suara sangat bagus jam lelah sulit paham,1
1351,CS Lew,5 years ago,2 stars,yg jelas wkt mo kraton rasa cape duluan parkir mbl tuju lewat rmh warga knp tukang beca tukang parkir tunjuk arah jln me dekat kraton mungkin biar naik beca mbl parkir byr mhl,0
1352,Tedi Siregar,5 years ago,2 stars,sebenernya kmrin yogyakarta pingin ketemu keluarga kraton juru kunci candi prambanan sampaikn tpi syg ketemu jdi suruh berangkt lgi minta info,0
1353,Jenny Lavista,5 years ago,2 stars,tour kraton yogja arti kunjung museum benda tinggal raja bangun pamer kunjung halaman luar gazebo tampil seni budaya gamelan tari wayang kulit lokasi dekat,0
1354,인도네시아 친구Indonesia Chingu,4 years ago,2 stars,nyesel banget datang kraton lewat pintu belakang udah bayar mahal tour pandu bayar sendiri isi buat patah hati,0
1355,Reza Dzul Karnain,3 years ago,2 stars,kraton yogyakarta penuh sejarah banyak pandu tawar diri jelas sejarah seluk beluk kraton banyak tukang becak halaman selalu giat tawar keliling becak cukup risih,0
1356,Kies,3 years ago,2 stars,upacara sultan ada sana kasus tempat sebut buka umum ruang sangat besar arsitektur indah banyak daya tarik interaktivitas nyata banyak awat,1
1357,Jon Day,6 years ago,2 stars,kurang nyaman masuk luar until cari parkir mobil masuk mobil jadi pajang sperti jarang lap bberapa ruang masuk sperti tak teurus rapi banyak debu tempel koleksi jadi kesan kumuh sampah dedaunan sera,1
1358,Lucia Priandarini,3 years ago,2 stars,adat budaya luhur sejak adab dahulu lestari hingga kraton butuh papan informasi beberapa titik kota kena jadwal mentas,0
1359,M Subhan,4 years ago,2 stars,ajar sejarah kraton yogyakarta lewat buku kamu unjung kraton yogyakarta sekaligus kenal nya lebih sini kamu tani lokal pandu kraton jelas sejarah sekaligus,0
1360,Andriyo Edi,11 months ago,2 stars,sedikit kecewa harap lebih banyak tempat tarif masuk wisatawan rupiah hak ambil foto interior sangat kecil keliling ambil beberapa gambar waktu kurang menit,0
1361,Yun,4 months ago,2 stars,tutup pergi lihat buku pandu mungkin tutup lebih awal,0
1362,Purwanti Bismarck,4 months ago,2 stars,kraton yogyakarta letak alun alun lor tuju kraton jalan kaki malioboto naik becak ribu siap topi jalan kaki kraton siang hari matahari sangat terik tempat,0
1363,Local Survivor,3 months ago,2 stars,tempat luas wisata sejarah lantai kotor hehe,0
